Group_1	Group_2	DE_gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
CROPSeq_11	NTC	CLECL1	3.94477672806086e-24	-0.383113634320217	0.727	0.946	1.00252555766939e-19
CROPSeq_11	NTC	GAS7	6.13484556339721e-24	-0.367525213985022	0.543	0.876	1.55910965148177e-19
CROPSeq_11	NTC	CHI3L1	6.3265963346391e-22	0.312290475520985	0.461	0.186	1.60784119248518e-17
CROPSeq_11	NTC	SLC23A2	6.51427133048857e-22	-0.280219508144804	0.506	0.865	1.65553691593036e-17
CROPSeq_11	NTC	NDUFA8	1.54753968962748e-21	-0.295027316397936	0.612	0.926	3.93291736721928e-17
CROPSeq_11	NTC	SMC4	5.00965746573317e-21	-0.373578770299992	0.849	0.964	1.27315434834143e-16
CROPSeq_11	NTC	STXBP5L	7.46740084861803e-21	-0.263596145804305	0.371	0.729	1.89776525166779e-16
CROPSeq_11	NTC	NAV2	1.83900107550721e-20	-0.317334078207259	0.359	0.713	4.67363733329402e-16
CROPSeq_11	NTC	CITED2	4.03179175620267e-20	0.407975579742337	0.971	0.954	1.02463955692135e-15
CROPSeq_11	NTC	PRTN3	4.93511747106519e-20	0.62719393005012	0.922	0.891	1.25421075409651e-15
CROPSeq_11	NTC	S100P	5.95092302811265e-20	0.34342330088775	0.963	0.964	1.51236757836455e-15
CROPSeq_11	NTC	MS4A3	1.34122673698423e-19	0.398179552380793	0.771	0.678	3.40859362937173e-15
CROPSeq_11	NTC	APOLD1	3.34233530043657e-19	-0.327650797840629	0.71	0.929	8.4942109325295e-15
CROPSeq_11	NTC	CYBB	5.18508124155424e-19	0.310022219928294	0.331	0.097	1.31773654672859e-14
CROPSeq_11	NTC	BCL11A	2.92550237545672e-18	-0.279276668457766	0.388	0.741	7.4348717369857e-14
CROPSeq_11	NTC	HSPE1	7.29437410641368e-18	-0.30595372602677	0.955	0.992	1.85379223540397e-13
CROPSeq_11	NTC	TGFBR1	9.06537958843565e-18	-0.328686381193317	0.792	0.952	2.30387556860504e-13
CROPSeq_11	NTC	PITPNC1	1.07011317990204e-17	-0.315234025287924	0.69	0.931	2.71958563540306e-13
CROPSeq_11	NTC	DEFA4	1.1859525044077e-17	0.269315514990119	0.261	0.059	3.01397969470172e-13
CROPSeq_11	NTC	MT.CYB	2.9016431848391e-17	-0.277798130843963	0.992	0.997	7.37423598995008e-13
CROPSeq_11	NTC	UTP14A	3.9302814991384e-17	-0.258405316759202	0.437	0.779	9.98841740191032e-13
CROPSeq_11	NTC	ARHGDIB	6.46803939972514e-17	0.276176069328146	0.996	0.99	1.64378753304615e-12
CROPSeq_11	NTC	SLC4A7	8.14047750036884e-17	-0.261774397620009	0.653	0.916	2.06882095194374e-12
CROPSeq_11	NTC	CHST11	1.20076808313043e-16	-0.309009565098591	0.78	0.929	3.05163200646767e-12
CROPSeq_11	NTC	RGL4	1.23724994450044e-16	0.379704538571827	0.743	0.602	3.14434700895342e-12
CROPSeq_11	NTC	AL355922.1	1.9649066506557e-16	0.455549678599585	0.82	0.772	4.9936137619764e-12
CROPSeq_11	NTC	FABP5	2.22442089094504e-16	-0.33153350428093	0.89	0.983	5.65314325224772e-12
CROPSeq_11	NTC	SATB1	9.23888801314482e-16	-0.265012402695495	0.539	0.828	2.34797099966062e-11
CROPSeq_11	NTC	SSB	1.75106580577479e-15	-0.276346863912327	0.931	0.98	4.45015863879606e-11
CROPSeq_11	NTC	RNASE2	1.81187339961234e-15	0.392140911997869	0.963	0.975	4.6046950577748e-11
CROPSeq_11	NTC	PPARD	2.63854486167473e-15	-0.260215480291158	0.649	0.891	6.70559791146016e-11
CROPSeq_11	NTC	RETN	3.83115925031111e-15	0.559660587558311	0.878	0.809	9.73650811874067e-11
CROPSeq_11	NTC	CAB39L	5.80196416605626e-15	-0.293498592649937	0.167	0.455	1.47451117316154e-10
CROPSeq_11	NTC	CDA	4.66113935927065e-14	0.27037911591882	0.943	0.919	1.18458195676504e-09
CROPSeq_11	NTC	NSMAF	4.72812811014082e-14	-0.262903147452031	0.784	0.959	1.20160647791119e-09
CROPSeq_11	NTC	COL23A1	6.71756614427424e-14	-0.297411346158196	0.865	0.969	1.70720225990586e-09
CROPSeq_11	NTC	MGST1	7.78904653065746e-14	0.271559270065793	0.967	0.98	1.97950828530129e-09
CROPSeq_11	NTC	HSPA8	8.1155884148948e-14	-0.284571166752156	0.951	0.99	2.06249563976137e-09
CROPSeq_11	NTC	NPC1	1.31097211410898e-13	-0.274301586894946	0.506	0.774	3.33170453079655e-09
CROPSeq_11	NTC	EMB	1.43116529547444e-13	0.319037085159164	0.853	0.865	3.63716348191873e-09
CROPSeq_11	NTC	PDZD8	1.69793703283482e-13	-0.285354118073528	0.902	0.975	4.31513717524641e-09
CROPSeq_11	NTC	BNC2	3.35131597052273e-13	-0.278716849243625	0.608	0.837	8.51703440748645e-09
CROPSeq_11	NTC	SFMBT2	4.17232675771652e-13	-0.319504391843213	0.763	0.936	1.06035512220608e-08
CROPSeq_11	NTC	FKBP5	4.26081505284926e-13	-0.266473467849943	0.959	0.98	1.08284353753111e-08
CROPSeq_11	NTC	MYL6	4.30657964928393e-13	0.267528990833645	0.996	0.993	1.09447415206902e-08
CROPSeq_11	NTC	CCPG1	5.05843635426314e-13	-0.26415237125889	0.653	0.886	1.28555101507243e-08
CROPSeq_11	NTC	ELANE	7.87424262930421e-13	0.455988031895668	0.984	0.992	2.00116002181137e-08
CROPSeq_11	NTC	GCA	1.26512599156501e-12	0.330008911750431	0.571	0.416	3.21519119496333e-08
CROPSeq_11	NTC	FBN1	1.302538725663e-12	0.331953801198323	0.539	0.358	3.31027191739994e-08
CROPSeq_11	NTC	AL138720.1	2.07349877814724e-12	-0.273997577673678	0.612	0.845	5.26958979478339e-08
CROPSeq_11	NTC	ROMO1	2.93399038692515e-12	0.304351133508439	0.939	0.934	7.45644316933158e-08
CROPSeq_11	NTC	IPCEF1	3.92311918844497e-12	0.351125447075321	0.665	0.51	9.97021510551405e-08
CROPSeq_11	NTC	AC007100.1	6.55563806782731e-12	-0.306628768644226	0.486	0.726	1.66604985855763e-07
CROPSeq_11	NTC	STXBP2	6.67006073946048e-12	0.347349765438547	0.918	0.926	1.69512923632649e-07
CROPSeq_11	NTC	LCP1	1.19106101083882e-11	0.272349230192308	0.951	0.954	3.02696245294579e-07
CROPSeq_11	NTC	SNHG5	1.58396759894302e-11	0.28778265794448	0.976	0.987	4.0254952559538e-07
CROPSeq_11	NTC	ARPC5	8.91207041916744e-11	0.251149443102243	0.992	0.987	2.26491357632721e-06
CROPSeq_11	NTC	PNP	1.01160097712165e-10	0.293501451450869	0.898	0.932	2.57088272325696e-06
CROPSeq_11	NTC	RGCC	3.70538575430589e-10	0.280095069773393	0.735	0.672	9.41686735599298e-06
CROPSeq_11	NTC	CEBPE	1.39885738115891e-09	0.265605593461809	0.743	0.724	3.55505614847725e-05
CROPSeq_11	NTC	ABCA13	2.23777477890002e-09	0.268288204459382	0.51	0.371	5.6870808230965e-05
CROPSeq_11	NTC	NEGR1	3.29371538750829e-09	-0.288858262433357	0.567	0.771	8.37064828581356e-05
CROPSeq_11	NTC	FTH1	9.85819801579706e-09	-0.251549668280641	0.894	0.987	0.000250536244373467
CROPSeq_11	NTC	TENT5A	1.16276591996103e-08	0.351891295887158	0.89	0.863	0.000295505330898895
CROPSeq_11	NTC	VIM	2.53079487663016e-07	0.317509984312287	0.698	0.624	0.00643176209946789
CROPSeq_11	NTC	ALAS1	4.28554883060356e-07	0.391325775455113	0.686	0.713	0.0108912937980959
CROPSeq_11	NTC	S100A9	6.01845971765532e-05	0.491660837129765	0.424	0.351	1
CROPSeq_11	NTC	C12orf57	0.00160975775664474	0.251301641418222	0.653	0.662	1
CROPSeq_12	NTC	LYZ	1.84193703155167e-30	0.597745261991882	0.956	0.926	4.6810987719854e-26
CROPSeq_12	NTC	FTL	3.47402160163404e-30	0.275130435149349	1	1	8.82887849839275e-26
CROPSeq_12	NTC	TMSB4X	1.4548906612069e-27	0.304962348879014	1	1	3.69745912639122e-23
CROPSeq_12	NTC	GLO1	9.19406830740983e-22	-0.348377507184066	1	1	2.33658051964514e-17
CROPSeq_12	NTC	SH3BGRL3	3.11198816627113e-21	0.303064952185651	0.997	0.997	7.90880672576145e-17
CROPSeq_12	NTC	S100A4	7.12258582716532e-21	0.369574862653387	0.997	1	1.81013396211579e-16
CROPSeq_12	NTC	B2M	1.57314323990813e-18	0.295215171658501	0.997	0.998	3.99798622990253e-14
CROPSeq_12	NTC	LGALS1	3.2611495414332e-16	0.334526026968408	0.997	0.998	8.28788544459833e-12
CROPSeq_12	NTC	CLEC2B	7.52458991147341e-16	-0.359165880911571	0.96	0.985	1.91229928010185e-11
CROPSeq_12	NTC	FCER1G	6.84712486704982e-15	0.387695720989244	0.946	0.894	1.74012831371204e-10
CROPSeq_12	NTC	CCND3	4.73802174806588e-14	0.264323554418581	0.963	0.969	1.20412084705346e-09
CROPSeq_12	NTC	HCST	2.04619007980607e-12	0.332260492233707	0.966	0.988	5.20018746881915e-08
CROPSeq_12	NTC	S100A9	2.08948879236556e-11	0.448142040308864	0.523	0.351	5.31022681691784e-07
CROPSeq_12	NTC	RNF220	2.52821894555625e-11	-0.259608979053614	0.97	0.987	6.42521562823666e-07
CROPSeq_12	NTC	RNASE2	3.2010323891083e-10	0.306412776350213	0.983	0.975	8.13510371367984e-06
CROPSeq_12	NTC	RNASE3	4.78368252393074e-08	0.254372379285838	0.906	0.883	0.00121572507663176
CROPSeq_12	NTC	STXBP2	1.22370333783656e-07	0.299976178506014	0.933	0.926	0.00310991966277784
CROPSeq_12	NTC	AL355922.1	1.40018247323256e-06	0.256136219894014	0.799	0.772	0.0355842373747323
CROPSeq_12	NTC	RETN	2.39411943049308e-05	0.270509172299866	0.836	0.809	0.608441512065511
CROPSeq_12	NTC	IFI30	3.83055564829247e-05	0.256931406502895	0.735	0.723	0.973497412457047
CROPSeq_12	NTC	VIM	0.000126878325808943	0.289051746638411	0.638	0.624	1
CROPSeq_13	NTC	LYZ	1.73718862333923e-23	0.534615777816828	0.967	0.926	4.41489116735431e-19
CROPSeq_13	NTC	GLO1	1.69733057070485e-20	-0.388704520957539	1	1	4.31359591238931e-16
CROPSeq_13	NTC	TMSB4X	4.0389221572345e-20	0.275653796202796	1	1	1.02645167703958e-15
CROPSeq_13	NTC	S100A4	3.84711775971322e-16	0.327054694534592	1	1	9.77706507453519e-12
CROPSeq_13	NTC	TLN2	1.09905296508872e-14	-0.250892429651075	0.55	0.794	2.79313320547648e-10
CROPSeq_13	NTC	CLEC2B	1.28061830284246e-13	-0.369987807111836	0.967	0.985	3.25456335484382e-09
CROPSeq_13	NTC	S100A9	1.31984941553093e-13	0.503415146350842	0.566	0.351	3.3542653046303e-09
CROPSeq_13	NTC	RNASE2	3.00380516291063e-13	0.32663849558903	0.992	0.975	7.63387044102108e-09
CROPSeq_13	NTC	AL355922.1	4.6785904219558e-13	0.350294009630683	0.855	0.772	1.18901696983585e-08
CROPSeq_13	NTC	FCER1G	2.15435014672633e-12	0.333242547244399	0.959	0.894	5.47506546289029e-08
CROPSeq_13	NTC	RNF220	2.20518556791254e-12	-0.283267618582724	0.988	0.987	5.60425860229293e-08
CROPSeq_13	NTC	LGALS1	4.78690702749651e-10	0.326820314103657	1	0.998	1.21654455196796e-05
CROPSeq_13	NTC	STXBP2	2.70912602093159e-09	0.293092926255923	0.955	0.926	6.88497286959554e-05
CROPSeq_13	NTC	RNASE3	1.59516749405725e-07	0.261425977686608	0.934	0.883	0.00405395866939709
CROPSeq_13	NTC	HCST	3.52539301069001e-07	0.310790592427282	0.996	0.988	0.00895943379736759
CROPSeq_13	NTC	RETN	6.78981211475203e-07	0.303372910945882	0.884	0.809	0.0172556285084308
CROPSeq_13	NTC	VIM	2.46615173041864e-06	0.271347072015923	0.711	0.624	0.0626747800768593
CROPSeq_6	NTC	GLO1	2.27347642967737e-18	-0.349686223443421	1	1	5.77781299838206e-14
CROPSeq_6	NTC	CD36	6.64205718754109e-18	-0.461445367062522	0.791	0.914	1.68801241364169e-13
CROPSeq_6	NTC	CCDC26	7.06792234359562e-13	-0.442546784550671	0.686	0.847	1.79624178440139e-08
CROPSeq_6	NTC	AL138720.1	2.11448012878361e-12	-0.280985494233449	0.674	0.845	5.37373979929067e-08
CROPSeq_5	NTC	CSNK2A1	8.92147037933063e-31	-0.382719551249152	0.819	0.962	2.26730248220309e-26
CROPSeq_5	NTC	GLO1	3.37567414631729e-24	-0.441624161798413	1	1	8.57893827545075e-20
CROPSeq_5	NTC	AL138720.1	3.95603615207951e-16	-0.304322954017135	0.582	0.845	1.00538702768949e-11
CROPSeq_5	NTC	CCDC26	4.9908695054592e-14	-0.486517507422759	0.655	0.847	1.2683795761174e-09
CROPSeq_5	NTC	CD36	7.57918727218995e-12	-0.363003721394877	0.793	0.914	1.92617465335435e-07
CROPSeq_5	NTC	PRTN3	4.76143172765201e-05	0.263655026272899	0.901	0.891	1
CROPSeq_5	NTC	RETN	5.20782406358088e-05	0.251802025804021	0.862	0.809	1
CROPSeq_3	NTC	S100A4	2.48091425572707e-47	0.722789593153538	1	1	6.30499548950477e-43
CROPSeq_3	NTC	GLO1	7.04227052247984e-38	-0.592935447332157	0.995	1	1.78972263058303e-33
CROPSeq_3	NTC	RPS2	4.83251771346947e-37	-0.325695814443848	1	1	1.22813605170113e-32
CROPSeq_3	NTC	SH3BGRL3	8.28337110942585e-35	0.469904041842065	1	0.997	2.10513593374949e-30
CROPSeq_3	NTC	LGALS1	9.45582059198659e-35	0.612666384353	1	0.998	2.40310224524747e-30
CROPSeq_3	NTC	SF3B6	1.48015980277936e-29	-0.395403093089709	0.973	0.997	3.76167812278347e-25
CROPSeq_3	NTC	HCST	1.78117015106911e-29	0.580539217446328	0.995	0.988	4.52666582192703e-25
CROPSeq_3	NTC	ACTB	2.01871612505162e-29	0.296146953728854	1	1	5.13036516020619e-25
CROPSeq_3	NTC	S100A6	1.18796691259392e-28	0.433871713134897	1	0.998	3.01909911166619e-24
CROPSeq_3	NTC	CD52	2.7528650395128e-26	0.426568894525669	0.344	0.068	6.99613121141784e-22
CROPSeq_3	NTC	FABP5	1.40169805213193e-24	-0.380609867565681	0.855	0.983	3.56227542968809e-20
CROPSeq_3	NTC	VIM	4.45103121082742e-24	0.673928127627989	0.805	0.624	1.13118507191968e-19
CROPSeq_3	NTC	LYZ	8.08646628893689e-24	0.61748667092326	0.964	0.926	2.05509454267042e-19
CROPSeq_3	NTC	SRGN	8.00258751506824e-23	0.444129803585014	1	0.997	2.03377759107944e-18
CROPSeq_3	NTC	PA2G4	3.31270505068447e-22	-0.332462342843964	0.946	0.99	8.41890861580952e-18
CROPSeq_3	NTC	ATP5F1E	1.50738945292058e-21	0.311526127291251	1	0.993	3.83087955565237e-17
CROPSeq_3	NTC	VAMP8	1.70563997350408e-21	0.275145216606287	1	0.997	4.33471342866326e-17
CROPSeq_3	NTC	LSP1	3.27376291461888e-20	0.341476103772373	0.864	0.748	8.31994107121242e-16
CROPSeq_3	NTC	PEBP1	4.23036342500656e-20	-0.270200710841422	0.891	0.987	1.07510456083117e-15
CROPSeq_3	NTC	CLEC2B	4.63782294322421e-20	-0.497551346433034	0.95	0.985	1.178656322791e-15
CROPSeq_3	NTC	B2M	4.80635667432973e-20	0.391430205532243	1	0.998	1.22148748521416e-15
CROPSeq_3	NTC	ACTR2	4.95523548934176e-20	0.339844861675118	1	0.997	1.25932354726131e-15
CROPSeq_3	NTC	S100P	1.04839377312234e-19	0.469514027022401	0.959	0.964	2.66438793501312e-15
CROPSeq_3	NTC	ARPC1B	1.07641879645137e-19	0.326785131907236	0.995	0.997	2.73561072930151e-15
CROPSeq_3	NTC	FCER1G	2.47870800678385e-19	0.525083710007883	0.95	0.894	6.29938852844047e-15
CROPSeq_3	NTC	MYL6	3.57563639820676e-19	0.314170761508755	1	0.993	9.08712234240265e-15
CROPSeq_3	NTC	CCND3	5.20315731265314e-19	0.387585141860549	0.977	0.969	1.32233039943767e-14
CROPSeq_3	NTC	NEGR1	9.53669321865667e-19	-0.480977125669675	0.466	0.771	2.42365521458941e-14
CROPSeq_3	NTC	NME1	2.74905769526873e-18	-0.327156107485549	0.896	0.974	6.98645522675595e-14
CROPSeq_3	NTC	FBL	3.48134070874424e-18	-0.317681290354812	0.842	0.992	8.84747927720262e-14
CROPSeq_3	NTC	LINC02470	4.05465956938727e-18	-0.322692515840273	0.656	0.929	1.03045118296408e-13
CROPSeq_3	NTC	C1QBP	5.46700827261307e-18	-0.26744943443021	0.905	0.982	1.38938548240189e-13
CROPSeq_3	NTC	HS3ST2	6.98117673771391e-18	-0.323418563760537	0.615	0.911	1.77419625612261e-13
CROPSeq_3	NTC	ANXA1	7.6854850227211e-18	0.42651613623375	0.606	0.37	1.95318916367434e-13
CROPSeq_3	NTC	LCP1	8.18984508550275e-18	0.377334971610428	0.964	0.954	2.08136723002967e-13
CROPSeq_3	NTC	HSP90AB1	1.02985124102861e-17	-0.261756385402822	1	0.998	2.61726394395011e-13
CROPSeq_3	NTC	PLP2	1.96067777210569e-17	0.325583185124067	0.959	0.954	4.98286649002939e-13
CROPSeq_3	NTC	EBNA1BP2	2.86051095644089e-17	-0.358790155350218	0.679	0.926	7.26970254469887e-13
CROPSeq_3	NTC	ROMO1	3.1953577513091e-17	0.392725128347916	0.959	0.934	8.12068218917695e-13
CROPSeq_3	NTC	NPM1	5.46900510013677e-17	-0.316555211388651	0.991	0.993	1.38989295614876e-12
CROPSeq_3	NTC	CAP1	6.92185766190327e-17	0.35630948888458	0.995	0.982	1.7591209061961e-12
CROPSeq_3	NTC	IL2RG	1.08908653586373e-16	0.337696741815486	0.882	0.807	2.76780452224409e-12
CROPSeq_3	NTC	SLC44A1	1.44349452621013e-16	0.347316653775432	0.851	0.781	3.66849698891041e-12
CROPSeq_3	NTC	RETN	2.13539959609601e-16	0.592719280777745	0.864	0.809	5.42690453351839e-12
CROPSeq_3	NTC	LAMTOR4	2.21414194592222e-16	0.335595742893617	0.986	0.98	5.62702034136674e-12
CROPSeq_3	NTC	TMSB4X	2.24821143171169e-16	0.264890365365825	1	1	5.71360453255209e-12
CROPSeq_3	NTC	NCL	2.29162884247958e-16	-0.317239381003962	0.982	0.992	5.8239455402776e-12
CROPSeq_3	NTC	BCL11A	3.64733359331219e-16	-0.257836647662401	0.416	0.741	9.26933359404359e-12
CROPSeq_3	NTC	HSPE1	4.56604247166421e-16	-0.311660786270035	0.982	0.992	1.16041403374874e-11
CROPSeq_3	NTC	ODC1	5.68474961234262e-16	-0.26398757119163	0.774	0.949	1.44472226648075e-11
CROPSeq_3	NTC	TYROBP	1.05576162009671e-15	0.54851670058834	0.502	0.264	2.68311258131377e-11
CROPSeq_3	NTC	PPA1	1.05576904077342e-15	-0.250262890624254	0.873	0.972	2.68313144022156e-11
CROPSeq_3	NTC	IFT57	1.82465405376991e-15	-0.318054433917946	0.534	0.814	4.63717581225086e-11
CROPSeq_3	NTC	CMTM6	2.2115883714994e-15	0.342396424917537	0.932	0.921	5.62053068732858e-11
CROPSeq_3	NTC	CSTA	2.40423781788975e-15	0.440553604457353	0.656	0.45	6.110129990385e-11
CROPSeq_3	NTC	CYBA	2.9329185554042e-15	0.314226943905108	0.995	0.987	7.45371921670423e-11
CROPSeq_3	NTC	GRN	3.50457084710099e-15	0.341271813336051	0.86	0.84	8.90651635082245e-11
CROPSeq_3	NTC	CTNNAL1	3.67156725208245e-15	-0.269124756110755	0.48	0.812	9.33092101444235e-11
CROPSeq_3	NTC	PFDN5	4.40256506662813e-15	0.2800447066804	0.991	0.992	1.11886788603287e-10
CROPSeq_3	NTC	GNAI2	6.59792962259587e-15	0.264147582855818	0.973	0.979	1.67679783428652e-10
CROPSeq_3	NTC	METTL9	8.10371863955379e-15	0.441237731456595	0.896	0.861	2.0594790550562e-10
CROPSeq_3	NTC	GAL	1.24747467557278e-14	-0.296294349699893	0.719	0.931	3.17033214050066e-10
CROPSeq_3	NTC	COX7A2	1.78924221288762e-14	0.287105263232097	1	0.988	4.5471801598326e-10
CROPSeq_3	NTC	PYGL	1.89784861679324e-14	-0.254663121693466	0.756	0.941	4.82319247471834e-10
CROPSeq_3	NTC	MYL12A	2.05398110555383e-14	0.359135864504132	0.932	0.932	5.2199875816545e-10
CROPSeq_3	NTC	HSPA8	2.30428650319016e-14	-0.308058264547263	0.95	0.99	5.85611371920748e-10
CROPSeq_3	NTC	RNASE2	2.40643695498945e-14	0.336098611801044	0.991	0.975	6.11571887741019e-10
CROPSeq_3	NTC	UBASH3B	2.44514722628428e-14	-0.274577959293381	0.466	0.772	6.21409716087888e-10
CROPSeq_3	NTC	DEF6	2.94560705241552e-14	0.328234431290978	0.923	0.944	7.4859657630088e-10
CROPSeq_3	NTC	EIF4EBP1	4.52586239835707e-14	-0.268386105051569	0.928	0.993	1.15020266991847e-09
CROPSeq_3	NTC	BMI1	4.70377301007072e-14	-0.296176249977176	0.805	0.95	1.19541687277937e-09
CROPSeq_3	NTC	MCEMP1	4.85631802212802e-14	0.34966765616388	0.751	0.662	1.23418466214362e-09
CROPSeq_3	NTC	LST1	7.39591263420243e-14	0.373300056995516	0.955	0.96	1.87959723685621e-09
CROPSeq_3	NTC	SPTLC2	7.63720450787297e-14	0.355951885098562	0.824	0.787	1.94091915363084e-09
CROPSeq_3	NTC	PRMT1	7.6815471407021e-14	-0.268723375404281	0.769	0.936	1.95218839033803e-09
CROPSeq_3	NTC	MYC	1.17863618783318e-13	-0.32156869527518	0.52	0.795	2.99538600775923e-09
CROPSeq_3	NTC	ATP8B4	1.5608463453676e-13	0.306630448252118	0.995	0.985	3.96673490211723e-09
CROPSeq_3	NTC	CDA	2.77682413749791e-13	0.301748351136794	0.95	0.919	7.05702086303719e-09
CROPSeq_3	NTC	GMFG	5.10766506691182e-13	0.357409368942807	0.964	0.974	1.29806200010497e-08
CROPSeq_3	NTC	STXBP2	8.6243222303697e-13	0.382720776986111	0.941	0.926	2.19178525162615e-08
CROPSeq_3	NTC	APOC2	9.0252726103194e-13	0.368607187918015	0.905	0.913	2.29368278118657e-08
CROPSeq_3	NTC	TIMP1	1.9016172700731e-12	0.371573243075117	0.905	0.937	4.83277013016377e-08
CROPSeq_3	NTC	CHMP2A	2.05534463267101e-12	0.349784900770958	0.905	0.922	5.2234528494701e-08
CROPSeq_3	NTC	FTH1	2.71216882664526e-12	0.294194264867489	0.991	0.987	6.89270585603626e-08
CROPSeq_3	NTC	CTSS	3.30132056830891e-12	0.290168304149361	0.724	0.591	8.38997609230027e-08
CROPSeq_3	NTC	CAPG	3.96500489160211e-12	0.290671492067287	0.995	0.997	1.00766634315176e-07
CROPSeq_3	NTC	IFI27L2	4.62134007002861e-12	0.338541131668783	0.814	0.764	1.17446736539707e-07
CROPSeq_3	NTC	PTK2B	5.505734237149e-12	0.287704868473401	0.905	0.85	1.39922729902905e-07
CROPSeq_3	NTC	NPC1	5.88108267460018e-12	-0.261657626461477	0.529	0.774	1.49461835092289e-07
CROPSeq_3	NTC	AIF1	8.64580216848345e-12	0.34202313183164	0.986	0.982	2.19724416309838e-07
CROPSeq_3	NTC	CD36	9.7220305274105e-12	-0.393928076596074	0.783	0.914	2.4707568382361e-07
CROPSeq_3	NTC	ALOX5AP	1.34766786111872e-11	0.331787423727136	0.679	0.571	3.42496310224713e-07
CROPSeq_3	NTC	PGD	1.41979856590013e-11	0.284201260566183	0.919	0.909	3.60827607537858e-07
CROPSeq_3	NTC	MYO1G	1.5702967447064e-11	0.31884552856098	0.837	0.835	3.99075214699684e-07
CROPSeq_3	NTC	NSMAF	2.20234630429044e-11	-0.274409859569518	0.824	0.959	5.59704289772372e-07
CROPSeq_3	NTC	TPM4	3.96609300104731e-11	0.317267516308081	0.928	0.931	1.00794287528616e-06
CROPSeq_3	NTC	CCL2	4.34739979353477e-11	0.421861849860102	0.434	0.238	1.10484818352893e-06
CROPSeq_3	NTC	G6PD	7.61343802088905e-11	0.289654292527293	0.742	0.691	1.93487913862874e-06
CROPSeq_3	NTC	ARPC5	1.10940474395767e-10	0.259677166758022	0.995	0.987	2.81944121629403e-06
CROPSeq_3	NTC	DMXL2	1.21452663474686e-10	0.263196247947975	0.986	0.964	3.08659798954566e-06
CROPSeq_3	NTC	SYF2	1.84112721651498e-10	0.284337220417255	0.887	0.889	4.67904070805118e-06
CROPSeq_3	NTC	SLPI	3.15352130701967e-10	0.373046937980234	0.493	0.32	8.01435904965978e-06
CROPSeq_3	NTC	BEX1	3.31505842415809e-10	-0.299321707104558	0.896	0.965	8.42488947915537e-06
CROPSeq_3	NTC	SDK1	3.60996614192435e-10	-0.288308612364116	0.9	0.96	9.17436795308655e-06
CROPSeq_3	NTC	ITGB2	4.29983390864517e-10	0.286067313837132	0.787	0.752	1.09275978954308e-05
CROPSeq_3	NTC	CD93	7.19197170083583e-10	0.279759680345715	0.982	0.97	1.82776768805042e-05
CROPSeq_3	NTC	NRG4	7.19510121246766e-10	0.324925510057175	0.471	0.309	1.82856302213653e-05
CROPSeq_3	NTC	NSUN5	8.70589046403231e-10	0.274236849479713	0.891	0.913	2.21251500252917e-05
CROPSeq_3	NTC	BLOC1S1	1.30478552615463e-09	0.287143117225139	0.9	0.888	3.31598193616938e-05
CROPSeq_3	NTC	RAC2	2.40974393188989e-09	0.266513520433305	0.914	0.944	6.12412322850495e-05
CROPSeq_3	NTC	PTPRC	4.74622776902313e-09	0.285756567301878	0.828	0.764	0.000120620632521954
CROPSeq_3	NTC	EPDR1	5.87341847917852e-09	0.313085052289148	0.765	0.772	0.000149267057229843
CROPSeq_3	NTC	NPC2	6.36665594371761e-09	0.251794404580075	0.905	0.929	0.000161802194153639
CROPSeq_3	NTC	RNASE3	9.32523887147716e-09	0.30377516906727	0.891	0.883	0.000236991620679721
CROPSeq_3	NTC	SNX10	1.29106780967338e-08	0.355185463198605	0.647	0.554	0.000328111973150393
CROPSeq_3	NTC	RGL4	1.87128459167401e-08	0.251119985993551	0.688	0.602	0.000475568266128033
CROPSeq_3	NTC	TMX4	1.23619998589697e-07	0.294333803895464	0.765	0.766	0.00314167864415857
CROPSeq_3	NTC	LMNA	2.28281080780388e-07	0.296634564270817	0.878	0.899	0.00580153538695277
CROPSeq_3	NTC	CDC42EP3	3.09945229700224e-07	0.301270513943966	0.692	0.67	0.00787694806760149
CROPSeq_3	NTC	SH3PXD2A	4.81172720848454e-07	0.25178587454125	0.774	0.731	0.0122285235276426
CROPSeq_3	NTC	COMMD6	5.19810587122417e-07	0.275449771913715	0.932	0.95	0.0132104662611291
CROPSeq_3	NTC	FAM111A	1.6719149201671e-06	0.261828482595277	0.674	0.637	0.0424900457811268
CROPSeq_3	NTC	ASL	1.77145501855934e-06	0.284414294933054	0.706	0.705	0.0450197578416672
CROPSeq_3	NTC	ANXA2	1.87316998031936e-06	0.330937075816769	0.783	0.814	0.0476047418798362
CROPSeq_3	NTC	LGALS3	2.97429349008049e-06	0.290819409704923	0.62	0.558	0.0755886947569056
CROPSeq_3	NTC	MT1F	3.50000384631421e-06	0.255754898047481	0.837	0.797	0.0889490977502293
CROPSeq_3	NTC	ACAP1	2.26020392629958e-05	0.289481941937432	0.647	0.589	0.574408225829775
CROPSeq_3	NTC	PTTG1	0.00107364171146313	0.294745109829253	0.842	0.878	1
CROPSeq_21	NTC	TMSB4X	2.81538153482364e-49	0.51340302911473	1	1	7.1550106326008e-45
CROPSeq_21	NTC	RPL36	4.749782572487e-36	-0.293646178798256	1	1	1.20710974297185e-31
CROPSeq_21	NTC	PLEK	3.17086489038139e-33	0.448395208046706	1	0.99	8.05843603241527e-29
