Group_1	Group_2	DE_gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
SGF29	NTC	RPL7A	1.96380079539368e-24	-0.256728562449087	1	0.998	4.9908033414135e-20
SGF29	NTC	MYO1G	2.32557641777375e-24	0.394013119073974	0.87	0.835	5.91021990813021e-20
SGF29	NTC	LCP1	3.54969580683132e-24	0.358492528127728	0.974	0.954	9.02119692348112e-20
SGF29	NTC	PYGL	3.60738857154589e-24	-0.288380440710809	0.745	0.941	9.16781731572672e-20
SGF29	NTC	TMSB4X	4.43571512191662e-24	0.275768986772906	1	1	1.12729264108389e-19
SGF29	NTC	C1QBP	4.90398189545965e-24	-0.273212781932527	0.872	0.982	1.24629795891212e-19
SGF29	NTC	GRN	5.80628722744318e-24	0.356850803801333	0.872	0.84	1.47560983598241e-19
SGF29	NTC	ODC1	6.44336164930225e-24	-0.286817833531354	0.774	0.949	1.63751592955367e-19
SGF29	NTC	ROMO1	1.44769708769924e-23	0.408176934185274	0.951	0.934	3.67917737867885e-19
SGF29	NTC	NCL	1.81319706084843e-23	-0.334802536534988	0.98	0.992	4.60805901044021e-19
SGF29	NTC	GNAI2	2.37892611897192e-23	0.288575050423057	0.98	0.979	6.04580283875524e-19
SGF29	NTC	IL2RG	3.00195236692238e-23	0.353256173039599	0.881	0.807	7.62916174529654e-19
SGF29	NTC	EIF5A	3.21312133437715e-23	-0.254684292237866	0.959	0.987	8.1658265591861e-19
SGF29	NTC	RETN	4.1489462300422e-23	0.620089093818878	0.867	0.809	1.05441319490292e-18
SGF29	NTC	RNASE2	4.15034790564617e-23	0.378237672354707	0.991	0.975	1.05476941674092e-18
SGF29	NTC	LYL1	4.36629194196393e-23	-0.259781892336009	0.696	0.932	1.10964943413071e-18
SGF29	NTC	BCL11A	6.76632463002371e-23	-0.272603341205233	0.4	0.741	1.71959374147423e-18
SGF29	NTC	PPA1	1.00565652885604e-22	-0.266190288789665	0.887	0.972	2.55577550243474e-18
SGF29	NTC	CDA	1.18047630368805e-22	0.342509279135838	0.951	0.919	3.0000624781928e-18
SGF29	NTC	G6PD	1.44976754552293e-22	0.369530240895771	0.774	0.691	3.68443924019199e-18
SGF29	NTC	ANP32A	1.51000056311553e-22	-0.262157967460191	0.957	0.99	3.83751543110181e-18
SGF29	NTC	LAMTOR4	1.53613046378109e-22	0.344501686235032	0.983	0.98	3.90392196065327e-18
SGF29	NTC	HSPD1	2.04674405085531e-22	-0.285716917893933	0.977	0.995	5.20159533084368e-18
SGF29	NTC	CTNNAL1	2.13912424590416e-22	-0.28257323674064	0.461	0.812	5.43637035854084e-18
SGF29	NTC	CMTM6	2.36336514425847e-22	0.365727299697166	0.928	0.921	6.00625617761847e-18
SGF29	NTC	MCEMP1	2.59659470454213e-22	0.37537665784066	0.771	0.662	6.59898578212336e-18
SGF29	NTC	DST	4.28907277012367e-22	-0.259838666718259	0.336	0.686	1.09002495379923e-17
SGF29	NTC	SLC44A1	5.3619573148468e-22	0.330080746304375	0.852	0.781	1.36268783199517e-17
SGF29	NTC	IFT57	5.80488094053135e-22	-0.331003644196062	0.525	0.814	1.47525244222664e-17
SGF29	NTC	APOC2	6.42875343054276e-22	0.437477233030634	0.913	0.913	1.63380339683814e-17
SGF29	NTC	ALOX5AP	7.62579859773829e-22	0.383368754825941	0.725	0.571	1.93802045562921e-17
SGF29	NTC	GAL	8.37268656011075e-22	-0.317436866983289	0.696	0.931	2.12783456238654e-17
SGF29	NTC	CSTA	2.0357850018398e-21	0.472404063631918	0.652	0.45	5.17374400367568e-17
SGF29	NTC	EBNA1BP2	4.5871211718768e-21	-0.340183444273189	0.719	0.926	1.16577097462077e-16
SGF29	NTC	PRMT1	5.11214869195497e-21	-0.281246135053619	0.751	0.936	1.29920146857343e-16
SGF29	NTC	BMI1	6.04622566036266e-21	-0.315222376999456	0.791	0.95	1.53658778932457e-16
SGF29	NTC	PGD	7.49679312635938e-21	0.333333177840185	0.939	0.909	1.90523500513297e-16
SGF29	NTC	ITGAL	8.74047580235756e-21	0.256581211015341	0.441	0.196	2.22130452041115e-16
SGF29	NTC	CYBA	1.12049343177341e-20	0.307939154643674	0.988	0.987	2.84762200750894e-16
SGF29	NTC	MYL12A	1.23458811083282e-20	0.361145113891553	0.925	0.932	3.13758222487053e-16
SGF29	NTC	STMN1	1.79690628115688e-20	0.255372717963846	1	0.997	4.56665762293211e-16
SGF29	NTC	ATP8B4	1.82391488865219e-20	0.351852362987001	0.997	0.985	4.63529729802067e-16
SGF29	NTC	HSPA8	1.86716499909633e-20	-0.32239007480602	0.945	0.99	4.74521312870342e-16
SGF29	NTC	COX7A2	5.03463823453672e-20	0.296820593490087	0.994	0.988	1.27950296092516e-15
SGF29	NTC	GMFG	5.11595588668122e-20	0.395950263229309	0.965	0.974	1.30016902904117e-15
SGF29	NTC	LST1	8.3029709360342e-20	0.386547130485466	0.962	0.96	2.11011703368373e-15
SGF29	NTC	PFDN5	1.09155269994086e-19	0.298740017835187	0.991	0.992	2.77407203162969e-15
SGF29	NTC	PTPRG	1.13356493754453e-19	-0.25152810750281	0.446	0.756	2.88084193227568e-15
SGF29	NTC	EIF4EBP1	2.88372884353736e-19	-0.27162194255154	0.936	0.993	7.32870848296585e-15
SGF29	NTC	OLA1	3.96600102887939e-19	-0.252294307598583	0.962	0.987	1.00791950147941e-14
SGF29	NTC	TIMP1	5.64012719440043e-19	0.391787307331196	0.916	0.937	1.43338192518492e-14
SGF29	NTC	SRPK1	6.02438479002767e-19	-0.261950346795422	0.983	0.992	1.53103715053763e-14
SGF29	NTC	MYC	8.11577856857616e-19	-0.331217161981219	0.51	0.795	2.06254396541795e-14
SGF29	NTC	ANXA1	8.46725944218689e-19	0.380040960300501	0.577	0.37	2.15186931463738e-14
SGF29	NTC	DEF6	2.09869485707996e-18	0.339737565302281	0.925	0.944	5.33362310978302e-14
SGF29	NTC	STXBP2	2.15431267640747e-18	0.391215745973102	0.939	0.926	5.47497023582193e-14
SGF29	NTC	FTH1	7.45141728708831e-18	0.333103372371774	0.986	0.987	1.89370318934062e-13
SGF29	NTC	PRDX1	9.16789792615064e-18	-0.250643475519325	0.928	0.99	2.32992957895192e-13
SGF29	NTC	ITGB2	1.6319982346414e-17	0.321122396004517	0.803	0.752	4.14756031351766e-13
SGF29	NTC	NPC2	3.03664943789264e-17	0.308427810887017	0.922	0.929	7.71734088146036e-13
SGF29	NTC	AIF1	3.16845798500966e-17	0.357871160255794	0.977	0.982	8.05231912310354e-13
SGF29	NTC	LAPTM5	4.4629210010942e-17	0.262908507372452	0.954	0.954	1.13420674321808e-12
SGF29	NTC	CAPG	4.58772845408419e-17	0.297019845036848	0.997	0.997	1.16592530932096e-12
SGF29	NTC	PDCD5	5.26924912606579e-17	-0.254510154140831	0.916	0.983	1.33912697289836e-12
SGF29	NTC	ARPC2	5.6938485173866e-17	0.267270948966763	0.994	0.99	1.44703466220863e-12
SGF29	NTC	PTK2B	7.28683564973e-17	0.294188235722873	0.893	0.85	1.85187641202238e-12
SGF29	NTC	NUDC	1.93258789936072e-16	-0.252343753881779	0.872	0.97	4.91147888743533e-12
SGF29	NTC	CHMP2A	1.96722808884296e-16	0.347853973566346	0.904	0.922	4.9995134649855e-12
SGF29	NTC	CCL2	2.35905326020409e-16	0.462614578709181	0.452	0.238	5.99529795548267e-12
SGF29	NTC	SPTLC2	3.86739182551934e-16	0.333020721242359	0.814	0.787	9.82858958537486e-12
SGF29	NTC	DMXL2	4.96537483294765e-16	0.29776379655789	0.98	0.964	1.26190036004532e-11
SGF29	NTC	SLPI	5.38979104288785e-16	0.417722207728965	0.519	0.32	1.36976149563952e-11
SGF29	NTC	ARPC5	5.42087568828379e-16	0.287054298607071	0.994	0.987	1.37766134742044e-11
SGF29	NTC	RCSD1	1.09110853794106e-15	0.261016907989379	0.864	0.863	2.77294323832341e-11
SGF29	NTC	TPM4	1.19667534321703e-15	0.331520481898923	0.936	0.931	3.04123071725176e-11
SGF29	NTC	IFI27L2	1.36687852325886e-15	0.326786774960907	0.817	0.764	3.47378507901007e-11
SGF29	NTC	SDK1	1.4020164034658e-15	-0.325591042380898	0.89	0.96	3.56308448776798e-11
SGF29	NTC	SNX10	1.44685309938939e-15	0.381831302777768	0.67	0.554	3.6770324667882e-11
SGF29	NTC	NPC1	1.77502004820308e-15	-0.25162898320658	0.51	0.774	4.5110359505033e-11
SGF29	NTC	CRIP1	2.18382230616487e-15	0.303143555526738	0.977	0.982	5.54996600888739e-11
SGF29	NTC	NDRG1	2.75154505003591e-15	0.257575483546068	0.748	0.62	6.99277659016126e-11
SGF29	NTC	CD36	2.7787964397264e-15	-0.390382666420225	0.788	0.914	7.06203327192067e-11
SGF29	NTC	SKAP2	4.87486498988043e-15	0.26936355917182	0.948	0.931	1.23889818852821e-10
SGF29	NTC	MRPL33	7.07954130817483e-15	0.295515407970938	0.922	0.955	1.79919462805955e-10
SGF29	NTC	NRG4	1.59355499344855e-14	0.308531266002346	0.487	0.309	4.04986066035014e-10
SGF29	NTC	S100A10	1.89848940192003e-14	0.254586939958802	0.89	0.848	4.82482096603957e-10
SGF29	NTC	BLOC1S1	2.20201120008131e-14	0.297368181230619	0.887	0.888	5.59619126388664e-10
SGF29	NTC	CAT	2.27241929984755e-14	0.27477402888162	0.896	0.883	5.77512640863256e-10
SGF29	NTC	HLA.C	3.98883085797451e-14	0.264219300754781	0.939	0.962	1.01372147424564e-09
SGF29	NTC	CD63	4.17649285872432e-14	0.303697666541385	0.974	0.98	1.0614138951162e-09
SGF29	NTC	PECAM1	5.57943771855393e-14	0.26207180967847	0.614	0.485	1.4179583017933e-09
SGF29	NTC	SMC4	6.95551853629948e-14	-0.266556141375079	0.878	0.964	1.76767548081515e-09
SGF29	NTC	NOP56	1.1279689671409e-13	-0.250178131953956	0.872	0.975	2.86662033309187e-09
SGF29	NTC	RNASE3	5.46395198188293e-13	0.30769598131692	0.887	0.883	1.38860875667573e-08
SGF29	NTC	RAC2	6.20534602144637e-13	0.26309293525005	0.904	0.944	1.57702663789038e-08
SGF29	NTC	CD93	1.3886418033983e-12	0.272499488611945	0.983	0.97	3.52909427915644e-08
SGF29	NTC	TMX4	2.10800384529584e-12	0.322532269035307	0.78	0.766	5.35728097243484e-08
SGF29	NTC	AC007100.1	2.60136809393475e-12	-0.267351641899033	0.484	0.726	6.61111687392577e-08
SGF29	NTC	SH3PXD2A	2.94631265877509e-12	0.29558548059776	0.803	0.731	7.48775899101101e-08
SGF29	NTC	EMP3	4.32868008416333e-12	0.260631860214565	0.991	0.993	1.10009075658927e-07
SGF29	NTC	NSUN5	7.07105328492576e-12	0.278946040141715	0.89	0.913	1.79703748183103e-07
SGF29	NTC	BEX1	1.36766293318203e-11	-0.28587451712683	0.901	0.965	3.4757785783888e-07
SGF29	NTC	EPDR1	1.60013721218291e-11	0.313990579583945	0.751	0.772	4.06658871104164e-07
SGF29	NTC	ITGA6	3.16953531625323e-11	0.301940282820708	0.896	0.911	8.05505705272595e-07
SGF29	NTC	CTSS	3.25593362869605e-11	0.273032594151348	0.678	0.591	8.27462972396815e-07
SGF29	NTC	PTPRC	4.55674198509268e-11	0.272745050004511	0.82	0.764	1.15805040809145e-06
SGF29	NTC	AZU1	5.87301458582e-11	0.265432371165613	0.974	0.979	1.49256792684029e-06
SGF29	NTC	TPSAB1	1.19323566133834e-10	0.256821551204031	0.571	0.469	3.03248910972527e-06
SGF29	NTC	SYF2	1.82069418530259e-10	0.250622443733317	0.884	0.889	4.62711220252801e-06
SGF29	NTC	FAM111A	2.95210356346962e-10	0.267109406695082	0.693	0.637	7.50247599620168e-06
SGF29	NTC	COMMD6	3.96346305727073e-10	0.284061044419772	0.925	0.95	1.00727450137478e-05
SGF29	NTC	PTPRE	6.00772230253267e-10	0.257058293822226	0.67	0.609	1.52680254596565e-05
SGF29	NTC	LMNA	6.70854127720293e-10	0.302572596317332	0.881	0.899	1.70490868018835e-05
SGF29	NTC	ANXA2	8.96076484124704e-10	0.351661980941791	0.794	0.814	2.27728877675452e-05
SGF29	NTC	IMMP2L	1.12896071634899e-09	-0.25457296979679	0.635	0.82	2.86914076452932e-05
SGF29	NTC	LGALS3	1.94386522855328e-09	0.302409676878377	0.632	0.558	4.94013909184531e-05
SGF29	NTC	MT1F	2.48198939083019e-09	0.293778673804265	0.82	0.797	6.30772783785584e-05
SGF29	NTC	CDC42EP3	3.0295429942756e-08	0.264014866204334	0.681	0.67	0.0007699280565652
SGF29	NTC	ACAP1	3.10218808045772e-07	0.285903610479244	0.646	0.589	0.00788390078767524
SGF29	NTC	C12orf57	1.29074788556504e-05	0.291149692451775	0.664	0.662	0.328030667637498
SGF29	NTC	PTTG1	0.000477536463958336	0.298885190677002	0.823	0.878	1
SGF29	NTC	TNNT1	0.00129200053729385	0.285778853555021	0.438	0.398	1
MLLT1	NTC	LYZ	9.94658006478034e-119	1.21021318369602	0.984	0.926	2.52782385766328e-114
MLLT1	NTC	GLO1	4.03269516100945e-110	-0.930264317135556	0.994	1	1.02486914821894e-105
MLLT1	NTC	CLEC2B	2.66583895367383e-91	-0.939506381670829	0.86	0.985	6.77496311686667e-87
MLLT1	NTC	ACTB	5.28972343783702e-86	0.442784662178664	1	1	1.3443303144919e-81
MLLT1	NTC	METTL9	1.35999679520486e-73	0.642026227119809	0.936	0.861	3.45629585533364e-69
MLLT1	NTC	SH3BGRL3	8.14731323802548e-73	0.506679992304571	0.996	0.997	2.0705581863118e-68
MLLT1	NTC	B2M	1.43142636612873e-71	0.53713104814867	0.994	0.998	3.63782696687955e-67
MLLT1	NTC	LINC02470	2.35074220143154e-70	-0.545077091062229	0.511	0.929	5.97417623071811e-66
MLLT1	NTC	GSTP1	1.48850748142926e-66	-0.493953829793017	0.996	1	3.78289291330433e-62
MLLT1	NTC	S100A4	9.62613415497775e-66	0.598518664399251	0.998	1	2.44638573414605e-61
MLLT1	NTC	BMI1	3.30217324433856e-61	-0.551502809807596	0.633	0.95	8.39214308316201e-57
MLLT1	NTC	LGALS1	2.12643164769501e-59	0.6081182625107	0.998	0.998	5.40411338945209e-55
MLLT1	NTC	FTL	2.00209045693571e-55	0.320696675668293	1	1	5.08811268725642e-51
MLLT1	NTC	INPP4B	6.42793002454085e-54	-0.433150653289735	0.313	0.776	1.63359413643681e-49
MLLT1	NTC	TMSB4X	6.04435784812487e-53	0.353759014290861	1	1	1.53611310352245e-48
MLLT1	NTC	MNDA	8.93242107188535e-52	0.538672504636957	0.984	0.983	2.27008549120894e-47
MLLT1	NTC	TLN2	2.44833227115441e-51	-0.400484028376388	0.322	0.794	6.22219163391182e-47
MLLT1	NTC	TMEM163	3.64990664110917e-51	-0.429303254624525	0.505	0.881	9.27587273771484e-47
MLLT1	NTC	S100A9	3.09251640716342e-49	1.13997799633046	0.67	0.351	7.8593211971651e-45
MLLT1	NTC	CD36	3.73435826550236e-49	-0.659059332186881	0.649	0.914	9.4904980959477e-45
MLLT1	NTC	MEIS1	1.82467169286636e-48	-0.479134589402603	0.707	0.952	4.63722064025056e-44
MLLT1	NTC	STXBP5L	1.08844450248237e-47	-0.287243464112191	0.254	0.729	2.7661728586087e-43
MLLT1	NTC	FABP5	1.18530464293623e-45	-0.458608945185722	0.81	0.983	3.01233321955814e-41
MLLT1	NTC	VIM	1.42127318609236e-45	0.799884175385006	0.788	0.624	3.61202367513512e-41
MLLT1	NTC	C12orf75	2.25568589006089e-45	-0.454886839694274	0.596	0.919	5.73260012100074e-41
MLLT1	NTC	RETN	3.57115899088852e-45	0.820859831104932	0.887	0.809	9.07574345944407e-41
MLLT1	NTC	RNF220	7.38217694312846e-44	-0.479398883022508	0.95	0.987	1.87610644832667e-39
MLLT1	NTC	CDA	3.11867848255622e-42	0.422645195605605	0.936	0.919	7.92580949556838e-38
MLLT1	NTC	KAZN	7.14074181201579e-41	-0.263047007195496	0.256	0.695	1.81474812410569e-36
MLLT1	NTC	HS3ST2	8.88100529415559e-41	-0.457834809063757	0.575	0.911	2.2570186854567e-36
MLLT1	NTC	SRGN	8.89256261872669e-41	0.44580836344615	0.998	0.997	2.2599558639232e-36
MLLT1	NTC	STMN1	1.53250517059349e-40	0.345484342713519	0.998	0.997	3.89470864054628e-36
MLLT1	NTC	CLECL1	2.01772055398809e-40	-0.372877237361331	0.701	0.946	5.12783501590533e-36
MLLT1	NTC	CLEC2A	2.17329269304035e-40	-0.314851630458364	0.291	0.726	5.52320605009275e-36
MLLT1	NTC	LSP1	3.48615320992689e-40	0.449985530404493	0.823	0.748	8.85970976770819e-36
MLLT1	NTC	NEGR1	3.9582401275597e-40	-0.538099811228834	0.381	0.771	1.00594714601802e-35
MLLT1	NTC	STXBP2	1.84797061148697e-39	0.616856249055377	0.917	0.926	4.69643251203299e-35
MLLT1	NTC	PRDX1	5.01370267457878e-39	-0.353294694777128	0.897	0.99	1.27418239771745e-34
MLLT1	NTC	NPC1	2.18278840602186e-38	-0.352984636016934	0.367	0.774	5.54733845506396e-34
MLLT1	NTC	GAL	1.6065979009911e-37	-0.389715599864493	0.641	0.931	4.08300790557879e-33
MLLT1	NTC	ANXA1	2.95018462745642e-37	0.509985521852446	0.639	0.37	7.49759921221774e-33
MLLT1	NTC	GNAI2	1.42267576827563e-36	0.339754110295042	0.979	0.979	3.61558819749569e-32
MLLT1	NTC	PDZD8	7.42607282167945e-36	-0.400742374668934	0.841	0.975	1.88726214690161e-31
MLLT1	NTC	NME1	6.67055243317495e-35	-0.360435905445836	0.833	0.974	1.69525419536708e-30
MLLT1	NTC	EPDR1	8.28852574333196e-35	0.464529408334776	0.812	0.772	2.10644593241039e-30
MLLT1	NTC	S100A8	8.62386728022003e-35	0.789919737436434	0.334	0.056	2.19166963059512e-30
MLLT1	NTC	LCP1	1.61191277006778e-34	0.396350477618447	0.959	0.954	4.09651511385024e-30
MLLT1	NTC	MYL6	2.16959161366801e-34	0.358982452531201	0.994	0.993	5.51380012697587e-30
MLLT1	NTC	NUDC	2.48176155949329e-34	-0.33487742519626	0.802	0.97	6.30714882729624e-30
MLLT1	NTC	PGD	3.16857714391338e-34	0.41433541642751	0.911	0.909	8.05262195354146e-30
MLLT1	NTC	S100P	4.59252751343062e-34	0.433989856674835	0.955	0.964	1.16714494226326e-29
MLLT1	NTC	ACTR2	1.50876661127452e-33	0.329634550786654	0.996	0.997	3.83437946589307e-29
MLLT1	NTC	HSPE1	1.72336574267428e-33	-0.348095033537717	0.961	0.992	4.37976169843241e-29
MLLT1	NTC	C1QBP	1.93961196020819e-33	-0.301784367289192	0.831	0.982	4.92932983567309e-29
MLLT1	NTC	CFL1	3.83085632838624e-33	0.255030162619777	0.998	0.997	9.73573827296079e-29
MLLT1	NTC	CAP1	2.66152095824206e-32	0.363708725020286	0.988	0.982	6.76398936327636e-28
MLLT1	NTC	S100A11	2.97573450075768e-32	0.320141420764024	0.996	0.998	7.56253166022557e-28
MLLT1	NTC	COL23A1	3.21318578462517e-32	-0.391119147596568	0.823	0.969	8.16599035304641e-28
MLLT1	NTC	G6PD	3.57562444933986e-32	0.374514057038358	0.777	0.691	9.08709197555232e-28
MLLT1	NTC	CCND3	4.4597174541902e-32	0.384175923094317	0.955	0.969	1.1333925938079e-27
MLLT1	NTC	EBNA1BP2	9.57800792454766e-32	-0.388104836098278	0.668	0.926	2.43415493394454e-27
MLLT1	NTC	PVT1	1.47887527925832e-31	-0.316833468635451	0.452	0.809	3.75841363470709e-27
MLLT1	NTC	NRXN3	2.37932935608742e-31	-0.293319898021091	0.045	0.323	6.04682762556058e-27
MLLT1	NTC	GRN	5.72144679500188e-31	0.383613990621406	0.839	0.84	1.45404848848178e-26
MLLT1	NTC	RNASE2	9.02651068409398e-31	0.411612685804764	0.979	0.975	2.29399742525564e-26
MLLT1	NTC	CAB39L	1.08516027253317e-30	-0.302711233257452	0.134	0.455	2.7578263166158e-26
MLLT1	NTC	HSP90AB1	1.09737411723643e-30	-0.280214916962489	1	0.998	2.78886658154465e-26
MLLT1	NTC	VAMP8	1.39994777788722e-30	0.251414943628435	0.988	0.997	3.55782728272259e-26
MLLT1	NTC	ODC1	4.0955407672188e-30	-0.275086274415983	0.74	0.949	1.04084073058099e-25
MLLT1	NTC	SSB	4.6350003790729e-30	-0.315103697929875	0.893	0.98	1.17793899633759e-25
MLLT1	NTC	NDUFA8	7.6609568871853e-30	-0.263893058662245	0.617	0.926	1.94695558330927e-25
MLLT1	NTC	CAT	2.67474444674433e-29	0.351672313381055	0.897	0.883	6.79759553695603e-25
MLLT1	NTC	CMTM6	2.97848575031736e-29	0.345162624296848	0.915	0.921	7.56952368585653e-25
MLLT1	NTC	ZEB2	1.599109185344e-28	-0.42412758308708	0.835	0.949	4.06397608363325e-24
MLLT1	NTC	ARPC5	2.10720107910071e-28	0.329982894901923	0.99	0.987	5.35524082242655e-24
MLLT1	NTC	CCT3	7.1516923678975e-28	-0.293385461990549	0.87	0.985	1.81753109837747e-23
MLLT1	NTC	RNASE3	1.71748894583879e-27	0.463108150512376	0.887	0.883	4.3648264069547e-23
MLLT1	NTC	NPM1	2.84062564839823e-27	-0.304461288056625	0.977	0.993	7.21916602283925e-23
MLLT1	NTC	CAMK1D	2.88001444939616e-27	-0.262941861862384	0.355	0.716	7.31926872169541e-23
MLLT1	NTC	MTHFD1L	3.20468773476929e-27	-0.29685869750163	0.592	0.899	8.14439340914268e-23
MLLT1	NTC	MYL12A	7.21009441583271e-27	0.356563010188216	0.901	0.932	1.83237339483973e-22
MLLT1	NTC	HSPD1	8.39981902154002e-27	-0.293546968500764	0.961	0.995	2.13473000613418e-22
MLLT1	NTC	FHIT	1.56157044989184e-26	-0.336784904092007	0.414	0.738	3.96857514135511e-22
MLLT1	NTC	UBASH3B	1.6414559257129e-26	-0.259662722905478	0.423	0.772	4.17159608960677e-22
MLLT1	NTC	AC007100.1	3.62282020577721e-26	-0.339336347377899	0.384	0.726	9.20703527096219e-22
MLLT1	NTC	SRM	5.20462343799548e-26	-0.275406321932532	0.932	0.987	1.32270300053217e-21
MLLT1	NTC	NSMAF	1.95257286849117e-25	-0.297445421525805	0.748	0.959	4.96226868798345e-21
MLLT1	NTC	ANXA6	3.17004333272751e-25	0.314257819625889	0.936	0.954	8.05634812579369e-21
MLLT1	NTC	PLEK	4.32707968573825e-25	-0.267601560274357	0.965	0.99	1.09968403133352e-20
MLLT1	NTC	CEBPE	5.83263241963565e-25	0.334160098415739	0.765	0.724	1.4823052031262e-20
MLLT1	NTC	HSPA8	1.57579284170411e-24	-0.323267392539533	0.918	0.99	4.00471992790683e-20
MLLT1	NTC	ATP5MC1	1.97053271506725e-24	-0.27835609465692	0.858	0.988	5.00791184207191e-20
MLLT1	NTC	CLEC12A	4.03730483153075e-24	-0.2739682345108	0.674	0.896	1.02604064988522e-19
MLLT1	NTC	GPATCH4	5.47212667865849e-24	-0.29962269334999	0.594	0.87	1.39068627411427e-19
MLLT1	NTC	POLR2F	6.86015728990249e-24	-0.29399305183433	0.674	0.939	1.74344037365582e-19
MLLT1	NTC	MT.CYB	1.3928469779921e-23	-0.264003786353556	0.99	0.997	3.53978130986911e-19
MLLT1	NTC	ETS1	1.92128888865205e-23	0.353994619015392	0.759	0.719	4.88276358162032e-19
MLLT1	NTC	HLA.C	1.94041901720494e-23	0.324208923604835	0.92	0.962	4.93138089032464e-19
MLLT1	NTC	TKT	2.41426926238984e-23	0.294545630861049	0.969	0.988	6.13562390343753e-19
MLLT1	NTC	RGL4	6.51234854917567e-23	0.379269128669916	0.695	0.602	1.65504826028751e-18
MLLT1	NTC	H2AFZ	9.75792795791306e-23	0.290611100662409	0.986	0.995	2.47987981122402e-18
MLLT1	NTC	LARS	1.76301871365197e-22	-0.269960477344323	0.728	0.947	4.48053575887512e-18
MLLT1	NTC	SLPI	1.85476552616689e-22	0.520683454094083	0.522	0.32	4.71370110820054e-18
MLLT1	NTC	ARPC1B	1.91812342616754e-22	0.27693470404987	0.986	0.997	4.87471887526219e-18
MLLT1	NTC	S100A6	2.0463529963463e-22	0.294061318004845	0.996	0.998	5.20060150491448e-18
MLLT1	NTC	CDC42EP3	1.40911965459185e-21	0.348437100816948	0.728	0.67	3.58113669017973e-17
MLLT1	NTC	IMMP2L	1.55632787307498e-21	-0.355688591198032	0.559	0.82	3.95525165663275e-17
MLLT1	NTC	PRMT1	1.96332313774197e-21	-0.255814001412119	0.722	0.936	4.98958942225744e-17
MLLT1	NTC	CSTA	2.39198660934624e-21	0.45121252141513	0.612	0.45	6.07899476899252e-17
MLLT1	NTC	PLP2	6.66593397696412e-21	0.300877506277815	0.944	0.954	1.69408046090566e-16
MLLT1	NTC	SNX10	1.35460310414884e-20	0.402823640221556	0.656	0.554	3.44258832888386e-16
MLLT1	NTC	PRDX4	2.0507209671563e-20	-0.268908550621023	0.798	0.949	5.21170226593101e-16
MLLT1	NTC	LYAR	3.24181356044372e-20	-0.287491902133965	0.689	0.926	8.23874498251167e-16
MLLT1	NTC	HCST	3.7695696037953e-20	0.439981655771075	0.961	0.988	9.57998419108536e-16
MLLT1	NTC	CAPG	8.21314195880017e-20	0.274838120178345	0.994	0.997	2.08728789740947e-15
MLLT1	NTC	RCSD1	1.18837190001584e-19	0.273049962734638	0.829	0.863	3.02012834670025e-15
MLLT1	NTC	FAM107B	1.80339586085065e-19	0.293075746361923	0.932	0.946	4.58315024076583e-15
MLLT1	NTC	SDK1	3.77674409847279e-19	-0.30105841999089	0.878	0.96	9.59821745185876e-15
MLLT1	NTC	SLC44A1	2.39713729966741e-18	0.317429614377861	0.773	0.781	6.09208473337476e-14
MLLT1	NTC	MYL12B	3.94090120105613e-18	0.263424467399073	0.94	0.977	1.0015406312364e-13
MLLT1	NTC	SMC4	9.32121411632005e-18	-0.266863601173553	0.817	0.964	2.36889335552158e-13
MLLT1	NTC	PYCARD	2.23885072696948e-17	0.262365830728473	0.924	0.964	5.68981523752023e-13
MLLT1	NTC	MYC	8.15279157015015e-17	-0.266445148343357	0.542	0.795	2.07195044963796e-12
MLLT1	NTC	ROMO1	3.54427475124098e-16	0.343723329967223	0.899	0.934	9.00741985280382e-12
MLLT1	NTC	PSTPIP1	2.69080807389183e-14	0.376077603760713	0.695	0.69	6.83841963898871e-10
MLLT1	NTC	FTH1	3.42425766200683e-14	0.377272119450135	0.969	0.987	8.70240842222415e-10
MLLT1	NTC	PRDX5	8.36042183705699e-14	0.326343465424881	0.928	0.975	2.12471760566966e-09
MLLT1	NTC	AL355922.1	1.83283924120629e-13	0.354082722530981	0.742	0.772	4.65797764760167e-09
MLLT1	NTC	TYROBP	1.85201837807134e-13	0.422676085332336	0.419	0.264	4.7067195060305e-09
MLLT1	NTC	FCER1G	2.94327180426573e-13	0.349830793776722	0.887	0.894	7.48003096336092e-09
MLLT1	NTC	IPCEF1	4.47349575479343e-13	0.326167666919995	0.61	0.51	1.1368942111232e-08
MLLT1	NTC	CALM1	5.66571500275535e-13	0.264763410297027	0.963	0.98	1.43988481080024e-08
MLLT1	NTC	ALOX5AP	8.79636542819157e-13	0.324966710841949	0.616	0.571	2.23550830992061e-08
MLLT1	NTC	NSUN5	1.00618647222064e-12	0.26038925238059	0.87	0.913	2.55712230050153e-08
MLLT1	NTC	FAM111A	1.91996170234011e-12	0.294482172022671	0.662	0.637	4.87939067032716e-08
MLLT1	NTC	IFI16	2.23721458799497e-12	0.30147450634703	0.598	0.513	5.68565715393041e-08
MLLT1	NTC	GLRX	1.21607921712652e-11	0.268700415213929	0.699	0.718	3.09054372240533e-07
MLLT1	NTC	WWOX	1.60930274087262e-11	-0.272599409890257	0.827	0.921	4.08988198565368e-07
MLLT1	NTC	ANKRD44	1.61533773713898e-11	0.277934350674939	0.843	0.881	4.10521932516501e-07
